date_time,station_id,eto,etr,rso,ea_avg,rh_max,rh_min,td_avg,td_max,td_min,solarmj,airt_avg,airt_max,airt_min,intt_avg,wett_avg,windd_sd,airt2_avg,battv_min,precip_tb,timestamp,windd_avg,winds_avg,winds_max,precip_wpg,soilt4_avg,soilt8_avg,solarw_avg,precip_accum,soilvwc8_avg,wetstate_avg
"2021-08-30 18:00:00",1138054,0.113,0.173,0.0205625966,0.975,43,18,6.7,9.6,1.7,0.2808,25.4,29.3,22.7,25.4,,20,26.1,13.12,0.000,,268,3.532,8.449,0.000,22.9,20.7,78,384.556,8,0
"2021-08-30 19:00:00",1138054,0.032,0.050,1E-6,1.095,54,34,8.4,9.9,6.9,0.0162,21.8,24.7,18.8,23.4,,13,21.6,12.84,0.000,,186,2.012,2.638,0.000,22.2,21.0,4,384.556,8,0
"2021-08-30 20:00:00",1138054,0.013,0.024,1E-6,1.092,58,37,7.8,9.5,6.3,0.0001,20.2,21.9,17.8,20.2,,20,19.5,12.82,0.000,,115,1.520,2.459,0.000,21.5,21.2,0,384.556,8,0
"2021-08-30 21:00:00",1138054,0.014,0.024,1E-6,1.054,64,40,8.1,9.8,6.7,0.0001,18.7,20.7,16.4,18.7,,17,18.6,12.79,0.000,,25,1.699,3.219,0.000,20.7,21.2,0,384.302,8,0
"2021-08-30 22:00:00",1138054,0.006,0.013,1E-6,1.056,63,42,7.7,8.9,6.8,0.0001,18.2,20.1,15.9,18.2,,22,17.9,12.78,0.000,,49,1.431,2.906,0.000,20.0,21.2,0,384.302,8,0
"2021-08-30 23:00:00",1138054,0.010,0.017,1E-6,1.073,70,50,7.9,8.5,7.0,0.0001,15.9,17.8,13.9,17.0,,18,15.4,12.76,0.000,,59,1.922,2.995,0.000,19.3,21.1,0,384.302,8,0
"2021-08-31 00:00:00",1138054,-0.003,-0.002,1E-6,1.098,75,59,8.1,8.8,7.4,0.0001,14.4,15.4,12.8,15.4,,30,14.4,12.72,0.000,,73,1.475,2.816,0.000,18.7,20.9,0,384.302,8,0
"2021-08-31 01:00:00",1138054,-0.016,-0.020,1E-6,1.088,85,60,8.6,9.6,6.9,0.0001,12.8,14.6,11.9,14.2,,60,13.2,12.71,0.000,,151,0.939,2.459,0.000,18.2,20.7,0,384.048,8,0
"2021-08-31 02:00:00",1138054,-0.008,-0.009,1E-6,1.110,80,71,8.5,9.4,7.9,0.0001,12.4,13.4,11.8,13.6,,13,12.7,12.69,0.000,,138,1.475,2.369,0.000,17.7,20.5,0,384.048,8,0
"2021-08-31 03:00:00",1138054,-0.009,-0.010,1E-6,1.143,80,60,9.1,10.3,7.3,0.0001,14.1,16.1,13.1,14.4,,39,14.5,12.67,0.000,,220,1.296,3.085,0.000,17.3,20.3,0,384.048,8,0
"2021-08-31 04:00:00",1138054,-0.008,-0.009,0.0000181324,1.150,82,65,9.2,9.9,7.7,0.0001,13.3,14.2,12.9,14.7,,50,13.5,12.65,0.000,,130,1.475,3.219,0.000,17.1,20.0,0,384.048,8,0
"2021-08-31 05:00:00",1138054,0.008,0.016,0.102925368,1.188,82,70,9.7,10.4,8.7,0.0002,13.7,14.2,13.2,14.5,,33,14.0,12.62,0.000,,117,1.028,2.593,0.000,16.9,19.8,0,384.048,8,0
"2021-08-31 06:00:00",1138054,0.040,0.064,0.6801886,1.159,76,57,9.2,10.3,7.8,0.0504,15.1,16.9,13.9,14.9,,17,15.3,12.61,0.000,,86,1.565,3.800,0.000,16.7,19.6,14,383.794,8,0
"2021-08-31 07:00:00",1138054,0.070,0.083,1.4212042,1.355,84,67,10.9,12.6,8.9,0.3228,14.9,15.5,14.1,15.6,,28,15.1,12.73,0.000,,118,0.849,2.548,0.000,16.6,19.4,90,383.794,8,0
"2021-08-31 08:00:00",1138054,0.108,0.123,2.0985639,1.511,81,70,12.9,14.8,11.5,0.5203,17.2,19.1,15.6,17.2,,22,17.9,13.13,0.000,,139,0.715,1.162,0.000,16.7,19.2,145,384.048,8,0
"2021-08-31 09:00:00",1138054,0.126,0.143,2.6537941,1.487,75,60,13.4,14.8,11.8,0.5689,19.7,20.2,19.1,19.6,,17,20.1,13.38,0.000,,126,0.536,1.341,0.000,17.0,19.1,158,383.794,8,0
"2021-08-31 10:00:00",1138054,0.158,0.172,3.0436131,1.500,72,49,12.5,14.9,10.4,0.7450,21.2,21.9,20.1,21.7,,7.2,21.1,13.37,0.000,,128,0.179,0.760,0.000,17.5,19.0,207,384.048,8,0
"2021-08-31 11:00:00",1138054,0.182,0.207,3.2159583,1.408,72,41,12.4,15.7,8.7,0.8220,21.4,22.6,20.7,22.4,,21,21.8,13.54,0.000,,230,0.626,2.012,0.000,18.0,18.9,228,384.048,8,0
"2021-08-31 12:00:00",1138054,0.149,0.182,3.1576603,1.575,70,44,13.2,15.2,9.7,0.5855,21.1,22.6,19.9,23.0,,25,20.9,13.56,0.000,,198,1.252,2.638,0.000,18.6,18.9,163,384.048,8,12
"2021-08-31 13:00:00",1138054,0.247,0.289,2.8749177,1.624,75,51,14.5,16.1,12.2,1.1764,21.0,23.1,20.1,22.2,,13,21.2,13.8,0.000,,138,1.565,2.593,0.000,18.9,19.0,327,384.048,8,25
"2021-08-31 14:00:00",1138054,0.296,0.348,2.4229918,1.483,62,45,13.1,15.0,10.6,1.3917,23.0,23.7,22.4,24.9,,13,23.0,14.03,0.000,,135,1.431,2.280,0.000,19.4,19.1,387,384.302,8,0
"2021-08-31 15:00:00",1138054,0.437,0.501,1.807449,1.324,58,36,11.7,14.7,8.9,2.2392,24.5,26.4,22.9,27.9,,19,24.9,13.46,0.000,,109,1.252,2.772,0.000,20.2,19.2,622,384.302,8,0
"2021-08-31 16:00:00",1138054,0.292,0.349,1.0755967,1.462,58,39,12.9,14.9,10.3,1.5013,24.2,25.4,23.2,28.6,,12,24.6,13.48,0.000,,97,1.431,2.593,0.000,21.2,19.3,417,384.302,8,0
"2021-08-31 17:00:00",1138054,0.118,0.156,0.36050739,1.560,61,35,12.7,14.8,8.7,0.6959,23.9,25.8,22.3,27.8,,16,23.2,13.48,0.000,,100,1.252,1.922,0.000,21.7,19.6,193,384.556,8,0
"2021-08-31 18:00:00",1138054,0.030,0.048,0.0183984692,1.458,61,46,12.8,14.6,10.6,0.1983,22.6,23.2,21.6,24.4,,10,22.5,13.08,0.000,,158,1.475,2.638,0.000,21.8,19.8,55,384.556,8,0
"2021-08-31 19:00:00",1138054,0.018,0.029,1E-6,1.355,67,49,11.4,12.7,10.5,0.0040,20.7,21.8,18.8,22.2,,12,20.4,12.85,0.000,,181,2.012,3.442,0.000,21.6,20.1,1,384.302,8,0
"2021-08-31 20:00:00",1138054,0.026,0.039,1E-6,1.332,62,52,11.3,12.1,10.5,0.0001,20.2,20.8,19.4,21.1,,12,20.1,12.82,0.000,,230,2.593,4.649,0.000,21.1,20.3,0,384.302,8,0
"2021-08-31 21:00:00",1138054,-0.003,-0.001,1E-6,1.250,64,44,10.1,11.5,8.4,0.0001,19.8,21.2,18.2,20.5,,38,19.7,12.8,0.000,,124,1.118,2.772,0.000,20.7,20.4,0,384.302,8,0
"2021-08-31 22:00:00",1138054,0.007,0.013,1E-6,1.247,69,46,10.5,12.1,8.8,0.0001,19.4,20.9,17.8,19.9,,21,19.5,12.78,0.000,,36,1.654,3.710,0.000,20.2,20.5,0,384.302,8,0
"2021-08-31 23:00:00",1138054,0.025,0.038,1E-6,1.205,58,52,9.8,10.3,9.3,0.0001,19.2,19.8,18.6,19.8,,18,19.5,12.76,0.000,,99,2.414,3.934,0.000,19.8,20.5,0,384.302,8,0
"2021-09-01 00:00:00",1138054,0.011,0.019,1E-6,1.341,79,54,11.1,12.7,9.6,0.0001,17.6,19.1,16.3,18.9,,14,17.4,12.73,0.000,,68,2.235,4.381,0.000,19.4,20.4,0,384.302,8,61
"2021-09-01 01:00:00",1138054,-0.009,-0.010,1E-6,1.497,86,73,12.9,13.4,11.8,0.0001,15.7,16.8,15.1,17.0,,18,15.8,12.72,0.000,,72,1.788,3.085,0.000,19.1,20.3,0,384.302,8,100
"2021-09-01 02:00:00",1138054,-0.015,-0.019,1E-6,1.507,89,82,13.2,13.4,12.9,0.0001,15.7,16.1,15.2,16.5,,20,15.8,12.69,0.000,,255,1.296,2.950,0.254,18.8,20.2,0,384.302,8,57
"2021-09-01 03:00:00",1138054,-0.015,-0.019,1E-6,1.590,95,82,13.8,14.3,12.8,0.0001,15.3,15.9,15.1,16.2,,21,15.3,12.68,0.254,,240,1.878,4.113,0.254,18.5,20.1,0,384.556,8,100
"2021-09-01 04:00:00",1138054,-0.019,-0.025,2.013858E-6,1.615,96,95,14.3,14.4,14.0,0.0001,15.0,15.1,14.7,16.0,,13,15.0,12.66,0.508,,199,1.386,2.503,0.508,18.3,20.0,0,385.064,8,100
"2021-09-01 05:00:00",1138054,-0.002,-0.002,0.097545627,1.580,95,94,13.8,14.1,13.7,0.0002,14.7,15.0,14.6,15.7,,14,14.8,12.63,0.254,,70,1.028,2.101,0.254,18.1,19.8,0,385.318,8,100
"2021-09-01 06:00:00",1138054,0.009,0.012,0.65822874,1.573,96,94,13.8,14.0,13.7,0.0295,14.5,14.8,14.4,15.4,,13,14.6,12.63,0.254,,135,1.162,2.414,0.000,17.9,19.7,8,385.318,8,100
"2021-09-01 07:00:00",1138054,0.030,0.034,1.3950669,1.592,96,93,13.9,14.2,13.8,0.1513,14.9,15.2,14.5,15.5,,11,15.1,12.67,0.508,,56,0.581,1.475,0.762,17.7,19.6,42,386.080,8,100
"2021-09-01 08:00:00",1138054,0.065,0.071,2.0794997,1.611,94,93,14.1,14.4,13.9,0.3413,15.1,15.4,15.0,15.9,,22,15.3,12.79,1.524,,149,0.581,1.386,1.524,17.6,19.4,95,387.350,8,100
"2021-09-01 09:00:00",1138054,0.084,0.094,2.6385472,1.584,93,91,13.9,14.3,13.4,0.4477,15.2,15.5,14.8,16.2,,18,15.4,13.27,1.016,,276,1.565,3.800,1.016,17.7,19.3,124,388.112,8,100
"2021-09-01 10:00:00",1138054,0.147,0.164,3.0203791,1.565,93,86,13.7,14.3,13.1,0.8292,15.3,15.7,14.9,16.1,,13,15.4,13.55,0.762,,298,2.280,4.426,0.762,17.8,19.2,230,388.874,8,100
"2021-09-01 11:00:00",1138054,0.180,0.202,3.1888797,1.592,89,83,13.9,14.6,13.3,0.9935,16.2,16.9,15.6,16.8,,16,16.8,13.8,0.000,,276,1.788,3.532,0.000,18.1,19.2,276,389.128,8,100
"2021-09-01 12:00:00",1138054,0.384,0.424,3.1377215,1.599,85,71,13.8,14.9,12.9,2.1759,17.8,18.8,16.9,19.8,,30,18.1,14.19,0.000,,256,1.565,3.576,0.000,18.6,19.1,604,389.128,8,50
"2021-09-01 13:00:00",1138054,0.348,0.396,2.8681679,1.574,79,64,13.7,16.0,11.8,1.9267,18.7,19.8,18.2,22.2,,30,18.8,14.13,0.000,,248,2.190,4.202,0.000,19.6,19.1,535,389.128,8,0
"2021-09-01 14:00:00",1138054,0.408,0.468,2.4024921,1.498,77,61,13.5,15.0,12.0,2.2638,19.8,20.4,18.6,23.1,,19,19.6,13.68,0.000,,239,2.369,4.515,0.000,20.5,19.2,629,389.382,8,0
"2021-09-01 15:00:00",1138054,0.306,0.375,1.7759507,1.576,73,63,13.7,15.4,12.4,1.6404,19.9,20.6,19.4,23.1,,13,20.2,13.71,0.000,,241,3.710,6.214,0.000,21.3,19.3,456,389.382,8,0
"2021-09-01 16:00:00",1138054,0.158,0.213,1.054805,1.525,72,62,13.4,14.4,12.3,0.7499,19.6,19.9,19.1,21.9,,12,19.8,13.76,0.000,,242,3.219,5.275,0.000,21.6,19.5,208,389.382,8,0
"2021-09-01 17:00:00",1138054,0.124,0.172,0.34416827,1.512,74,54,13.1,14.2,11.0,0.6993,19.6,20.7,18.3,21.4,,10,19.4,13.66,0.000,,242,2.682,4.157,0.000,21.5,19.7,194,389.636,8,0
"2021-09-01 18:00:00",1138054,0.024,0.037,0.0163965276,1.505,78,70,13.2,13.6,12.6,0.2321,17.9,18.4,17.3,19.6,,14,17.9,13.25,0.000,,236,1.431,2.727,0.000,21.2,19.9,64,389.382,8,0
"2021-09-01 19:00:00",1138054,-0.002,-0.001,1E-6,1.414,85,70,12.3,12.7,11.8,0.0088,16.6,18.0,14.5,17.5,,7.0,16.2,12.86,0.000,,184,1.073,2.235,0.000,20.7,20.0,2,389.382,8,0
"2021-09-01 20:00:00",1138054,-0.001,0.001,1E-6,1.347,89,82,11.5,11.9,10.7,0.0001,14.0,14.8,12.6,15.4,,13,13.8,12.81,0.000,,129,1.743,2.369,0.000,20.0,20.1,0,389.382,8,0
"2021-09-01 21:00:00",1138054,-0.011,-0.015,1E-6,1.346,91,84,11.4,11.9,10.8,0.0001,13.4,14.2,12.5,14.1,,16,13.6,12.79,0.000,,187,0.626,1.386,0.000,19.3,20.1,0,389.382,8,0
"2021-09-01 22:00:00",1138054,-0.008,-0.011,1E-6,1.271,91,83,10.6,11.6,9.6,0.0001,12.7,13.8,11.7,13.2,,20,12.7,12.77,0.000,,174,0.894,1.475,0.000,18.7,20.0,0,389.382,8,0
"2021-09-01 23:00:00",1138054,-0.007,-0.008,1E-6,1.269,94,89,10.5,10.9,10.2,0.0001,11.8,12.5,11.5,12.6,,11,11.9,12.76,0.000,,62,1.386,2.146,0.000,18.0,19.8,0,389.128,8,5
"2021-09-02 00:00:00",1138054,-0.010,-0.013,1E-6,1.272,96,88,10.4,11.6,9.2,0.0001,11.4,12.6,10.3,12.1,,16,11.8,12.74,0.000,,195,0.983,1.922,0.000,17.4,19.7,0,389.128,8,100
"2021-09-02 01:00:00",1138054,-0.010,-0.014,1E-6,1.171,96,92,9.4,10.8,8.9,0.0001,10.2,11.6,9.6,11.2,,26,10.1,12.7,0.000,,158,0.983,1.967,0.000,16.9,19.4,0,389.128,8,100
"2021-09-02 02:00:00",1138054,-0.012,-0.018,1E-6,1.140,97,95,9.1,10.2,8.4,0.0001,9.6,10.7,9.1,10.4,,17,9.8,12.67,0.000,,114,0.626,1.431,0.000,16.4,19.3,0,389.128,8,100
"2021-09-02 03:00:00",1138054,-0.010,-0.014,1E-6,1.168,97,94,9.3,10.4,8.4,0.0001,9.9,10.9,9.1,10.2,,8.4,10.2,12.65,0.000,,114,0.983,1.788,0.254,15.9,19.1,0,389.128,8,100
"2021-09-02 04:00:00",1138054,-0.011,-0.015,1E-6,1.129,97,94,8.9,9.7,8.2,0.0001,9.6,10.3,8.9,9.9,,9.8,9.6,12.63,0.000,,153,0.894,1.475,0.000,15.6,18.8,0,389.128,8,100
"2021-09-02 05:00:00",1138054,-0.004,-0.006,0.09435515,1.116,97,96,8.7,9.2,8.1,0.0002,9.3,9.7,8.7,9.6,,13,9.3,12.61,0.000,,89,0.849,1.431,0.254,15.2,18.6,0,389.128,8,100
"2021-09-02 06:00:00",1138054,0.013,0.014,0.66151836,1.140,97,95,8.7,9.9,7.9,0.0703,9.2,10.4,8.6,9.3,,8.5,9.6,12.61,0.000,,84,0.671,1.520,0.000,14.8,18.3,20,389.128,8,100
"2021-09-02 07:00:00",1138054,0.079,0.086,1.4085355,1.193,97,95,9.5,10.3,9.0,0.5419,10.1,10.7,9.7,10.5,,24,10.2,12.81,0.000,,311,0.983,1.878,0.000,14.4,18.1,151,389.128,8,100
"2021-09-02 08:00:00",1138054,0.191,0.205,2.0872582,1.390,98,81,11.7,12.7,10.1,1.2091,13.2,15.2,10.6,13.6,,18,13.9,14.05,0.000,,215,0.626,1.654,0.254,14.4,17.9,336,389.128,8,100
"2021-09-02 09:00:00",1138054,0.330,0.356,2.6393685,1.446,85,65,12.7,14.2,11.4,1.8903,17.1,19.4,15.0,18.7,,23,17.6,14.22,0.000,,169,0.358,1.341,0.000,14.9,17.7,525,389.382,8,0
"2021-09-02 10:00:00",1138054,0.445,0.489,3.0221215,1.429,69,59,12.4,13.8,11.5,2.4200,19.7,21.0,18.7,22.9,,50,19.9,14.12,0.000,,115,0.849,2.235,0.000,15.9,17.6,672,389.382,8,0
"2021-09-02 11:00:00",1138054,0.529,0.587,3.1782733,1.626,67,55,13.8,15.4,12.4,2.7991,21.5,22.7,20.1,25.5,,52,21.6,13.68,0.000,,121,1.252,5.230,0.000,17.3,17.5,777,389.382,8,0
"2021-09-02 12:00:00",1138054,0.572,0.679,3.1230358,1.613,64,51,13.9,15.6,11.9,2.9671,22.6,23.0,22.0,25.6,,13,22.8,13.68,0.000,,249,3.845,6.214,0.000,18.8,17.6,824,389.636,8,0
"2021-09-02 13:00:00",1138054,0.583,0.714,2.8553101,1.542,61,49,13.5,15.2,11.9,2.9434,23.2,23.7,22.9,25.4,,13,23.4,13.65,0.000,,255,4.783,8.226,0.000,20.1,17.8,818,389.382,8,0
"2021-09-02 14:00:00",1138054,0.561,0.709,2.3914277,1.523,58,45,12.9,14.8,10.8,2.7093,23.6,23.9,23.1,25.8,,12,23.7,13.63,0.000,,256,5.454,8.091,0.000,21.2,18.1,753,389.636,8,0
"2021-09-02 15:00:00",1138054,0.483,0.631,1.7663774,1.447,58,45,12.4,14.9,10.9,2.2229,23.5,23.8,23.2,25.9,,11,23.6,13.6,0.000,,254,5.588,8.628,0.000,22.1,18.6,617,389.890,8,0
"2021-09-02 16:00:00",1138054,0.371,0.501,1.0419521,1.389,56,44,12.0,14.1,10.4,1.6286,23.0,23.4,22.3,25.4,,8.8,22.9,13.6,0.000,,254,5.007,7.823,0.000,22.5,19.0,452,389.890,8,0
"2021-09-02 17:00:00",1138054,0.230,0.329,0.33139773,1.333,54,44,11.1,12.2,9.7,0.9780,21.8,22.7,20.6,24.2,,8.1,21.8,13.64,0.000,,252,3.889,6.929,0.000,22.4,19.4,272,389.890,8,0
"2021-09-02 18:00:00",1138054,0.062,0.090,0.0145496828,1.286,62,52,10.8,11.5,10.2,0.3446,19.3,20.9,17.7,21.8,,6.4,19.1,13.23,0.000,,249,2.727,3.934,0.000,22.0,19.8,96,389.890,8,0
"2021-09-02 19:00:00",1138054,0.019,0.028,1E-6,1.208,71,57,9.9,10.5,9.3,0.0119,16.8,18.0,15.5,18.4,,9.3,16.7,12.85,0.000,,236,2.727,4.605,0.000,21.3,20.1,3,389.890,8,0
"2021-09-02 20:00:00",1138054,0.003,0.007,1E-6,1.141,76,65,9.1,9.9,8.2,0.0001,14.7,15.9,13.4,16.1,,11,14.5,12.82,0.000,,238,1.967,3.085,0.000,20.4,20.2,0,389.636,8,0
"2021-09-02 21:00:00",1138054,0.002,0.006,1E-6,1.096,75,59,8.4,9.1,8.0,0.0001,14.7,16.3,13.4,14.7,,20,15.2,12.79,0.000,,189,1.743,2.727,0.000,19.6,20.2,0,389.636,8,0
"2021-09-02 22:00:00",1138054,-0.001,0.002,1E-6,1.099,75,60,8.3,8.9,7.9,0.0001,14.2,15.7,13.2,14.2,,14,14.3,12.77,0.000,,33,1.654,3.621,0.000,18.8,20.2,0,389.636,8,0
"2021-09-02 23:00:00",1138054,-0.010,-0.011,1E-6,1.114,83,61,8.4,9.0,8.0,0.0001,13.5,15.5,11.8,13.7,,31,12.9,12.75,0.000,,44,1.207,2.995,0.000,18.1,20.1,0,389.636,8,0
"2021-09-03 00:00:00",1138054,-0.005,-0.005,1E-6,1.123,83,75,8.7,9.2,8.4,0.0001,12.1,12.9,11.7,12.9,,9.6,12.2,12.73,0.000,,46,1.967,3.174,0.000,17.4,19.8,0,389.382,8,0
"2021-09-03 01:00:00",1138054,-0.015,-0.019,1E-6,1.096,90,77,8.3,8.8,7.6,0.0001,11.3,12.4,9.6,12.1,,20,11.6,12.71,0.000,,88,1.118,2.772,0.000,16.9,19.6,0,389.382,8,0
"2021-09-03 02:00:00",1138054,-0.018,-0.024,1E-6,1.044,93,80,7.7,8.7,7.3,0.0001,9.5,11.3,8.4,10.7,,18,9.3,12.68,0.000,,114,0.939,1.967,0.000,16.4,19.4,0,389.382,8,0
"2021-09-03 03:00:00",1138054,-0.018,-0.024,1E-6,1.026,94,90,7.4,7.7,7.1,0.0001,8.6,9.0,8.3,9.6,,12,8.8,12.66,0.000,,148,1.073,1.922,0.000,15.8,19.2,0,389.382,8,44
"2021-09-03 04:00:00",1138054,-0.025,-0.037,1E-6,1.008,92,85,7.4,7.9,6.6,0.0001,9.0,9.7,8.4,9.0,,21,8.9,12.61,0.000,,75,0.402,2.101,0.000,15.3,18.9,0,389.128,8,100
"2021-09-03 05:00:00",1138054,-0.011,-0.017,0.09045996,1.015,92,83,7.1,7.5,6.2,0.0002,8.8,9.7,7.9,8.4,,12,9.0,12.6,0.000,,67,0.358,1.341,0.000,14.8,18.7,0,389.382,8,100
"2021-09-03 06:00:00",1138054,0.019,0.022,0.65619396,0.993,94,88,6.8,7.6,5.8,0.1022,8.2,9.1,7.2,8.0,,25,8.1,12.59,0.000,,111,0.626,1.743,0.000,14.3,18.4,28,389.128,8,100
"2021-09-03 07:00:00",1138054,0.090,0.098,1.4046907,1.107,94,86,8.2,9.8,6.8,0.6185,9.6,11.8,8.0,9.4,,14,10.4,12.77,0.000,,129,0.536,1.833,0.000,13.9,18.1,172,389.128,8,100
"2021-09-03 08:00:00",1138054,0.221,0.242,2.0862276,1.270,88,69,10.4,12.5,9.2,1.3708,14.2,17.8,11.9,14.2,,33,14.9,14.34,0.000,,62,0.715,1.565,0.000,14.0,17.9,381,389.382,8,25
"2021-09-03 09:00:00",1138054,0.358,0.398,2.6521215,1.218,72,49,10.1,11.5,8.2,2.0095,18.1,20.0,16.2,19.8,,22,18.5,14.22,0.000,,185,0.849,1.699,0.000,14.7,17.6,558,389.382,8,0
"2021-09-03 10:00:00",1138054,0.474,0.523,3.0479974,1.068,54,31,8.6,11.6,4.7,2.4877,21.8,23.8,19.7,24.4,,36,22.0,13.68,0.000,,162,0.626,1.699,0.000,15.9,17.4,691,389.382,8,0
"2021-09-03 11:00:00",1138054,0.581,0.675,3.2511358,0.904,42,23,5.0,9.9,1.3,2.8705,23.6,24.6,23.1,27.1,,36,23.7,13.64,0.000,,269,1.609,3.755,0.000,17.7,17.4,797,389.636,8,0
"2021-09-03 12:00:00",1138054,0.620,0.727,3.1792996,1.029,47,24,6.8,11.9,2.3,3.0476,24.1,25.7,23.7,27.2,,29,24.1,13.61,0.000,,245,2.012,5.007,0.000,19.6,17.5,847,389.890,8,0
"2021-09-03 13:00:00",1138054,0.621,0.737,2.8894125,1.105,46,25,8.2,12.3,3.4,3.0105,24.8,25.8,23.8,27.8,,37,24.8,13.59,0.000,,250,2.369,5.141,0.000,21.6,17.7,836,389.890,8,0
"2021-09-03 14:00:00",1138054,0.597,0.729,2.4019913,1.134,49,26,9.4,13.4,4.2,2.8243,24.8,25.8,23.9,28.1,,17,25.1,13.55,0.000,,258,3.129,6.795,0.000,23.2,18.1,785,390.144,8,0
"2021-09-03 15:00:00",1138054,0.543,0.679,1.7681661,1.258,47,28,9.3,12.4,5.3,2.5115,24.8,25.7,24.3,28.3,,21,24.7,13.52,0.000,,258,3.398,6.616,0.000,24.5,18.7,698,390.144,8,0
"2021-09-03 16:00:00",1138054,0.417,0.537,1.0389964,1.108,47,24,8.1,12.6,3.9,1.8746,25.1,26.3,24.2,28.5,,28,25.1,13.5,0.000,,282,2.816,6.661,0.000,25.3,19.2,521,390.144,8,0
"2021-09-03 17:00:00",1138054,0.187,0.258,0.31681566,1.335,56,35,10.8,13.2,7.1,0.8992,22.9,24.8,21.6,26.7,,12,22.5,13.53,0.000,,263,2.280,3.934,0.000,25.4,19.8,250,390.398,8,0
"2021-09-03 18:00:00",1138054,0.047,0.069,0.012856653,1.280,56,43,10.7,12.8,9.1,0.3667,21.2,22.5,19.0,24.1,,8.2,20.7,13.16,0.000,,236,1.743,2.682,0.000,24.9,20.3,102,390.144,8,0
"2021-09-03 19:00:00",1138054,0.019,0.030,1E-6,1.077,58,44,8.1,9.2,7.1,0.0091,18.7,19.8,17.2,20.2,,7.9,18.6,12.85,0.000,,194,1.922,2.727,0.000,24.1,20.8,3,389.890,8,0
"2021-09-03 20:00:00",1138054,-0.003,-0.001,1E-6,1.067,69,50,8.0,9.2,6.9,0.0001,16.7,18.2,14.8,17.4,,18,16.5,12.82,0.000,,173,1.162,2.101,0.000,22.9,21.0,0,389.890,8,0
"2021-09-03 21:00:00",1138054,-0.006,-0.005,1E-6,1.094,76,52,8.2,9.1,6.9,0.0001,14.4,16.8,12.8,15.3,,26,14.9,12.79,0.000,,53,1.296,2.235,0.000,21.9,21.2,0,389.890,8,0
"2021-09-03 22:00:00",1138054,-0.003,-0.001,1E-6,1.035,73,50,7.4,8.3,6.3,0.0001,14.1,16.9,12.4,14.2,,18,13.3,12.77,0.000,,51,1.431,3.129,0.000,20.9,21.1,0,389.636,8,0
"2021-09-03 23:00:00",1138054,-0.001,0.001,1E-6,1.016,81,64,7.4,7.9,6.7,0.0001,12.3,13.9,10.4,13.3,,20,12.3,12.75,0.000,,106,1.833,3.219,0.000,20.0,21.0,0,389.636,8,0
"2021-09-04 00:00:00",1138054,-0.019,-0.026,1E-6,0.992,83,69,6.8,7.3,6.3,0.0001,10.8,11.8,9.9,11.8,,27,11.3,12.73,0.000,,194,0.715,1.699,0.000,19.2,20.8,0,389.636,8,0
"2021-09-04 01:00:00",1138054,-0.020,-0.028,1E-6,1.019,90,76,7.3,7.7,6.6,0.0001,9.8,10.7,9.2,10.8,,24,9.8,12.7,0.000,,148,0.805,2.056,0.000,18.4,20.6,0,389.636,8,0
"2021-09-04 02:00:00",1138054,-0.017,-0.023,1E-6,0.963,89,80,6.4,6.9,6.2,0.0001,8.8,9.9,8.1,9.8,,28,9.2,12.68,0.000,,180,0.983,2.235,0.000,17.8,20.3,0,389.382,8,0
"2021-09-04 03:00:00",1138054,-0.026,-0.039,1E-6,0.941,89,73,6.1,6.6,5.6,0.0001,8.8,10.4,7.4,9.0,,24,8.8,12.64,0.000,,164,0.268,1.341,0.000,17.2,20.1,0,389.382,8,0
"2021-09-04 04:00:00",1138054,-0.015,-0.020,1E-6,0.918,90,83,5.7,6.2,5.4,0.0001,7.7,8.6,7.3,8.3,,11,8.3,12.62,0.000,,138,1.207,2.146,0.000,16.6,19.8,0,389.382,8,0
"2021-09-04 05:00:00",1138054,-0.012,-0.018,0.086639335,0.900,86,75,5.5,6.1,4.9,0.0002,8.6,9.5,7.8,7.9,,9.2,8.5,12.59,0.000,,56,0.224,1.743,0.000,15.9,19.4,0,389.382,8,0
"2021-09-04 06:00:00",1138054,0.024,0.031,0.64954205,0.898,91,77,5.4,6.6,4.8,0.1062,7.7,8.7,6.6,7.7,,25,7.6,12.59,0.000,,128,1.118,1.878,0.000,15.4,19.2,30,389.128,8,0
"2021-09-04 07:00:00",1138054,0.104,0.120,1.4023653,0.952,89,65,6.6,7.8,5.6,0.6757,10.4,12.1,7.7,9.8,,19,11.2,12.77,0.000,,79,0.983,1.878,0.000,15.0,18.9,188,389.128,8,0
"2021-09-04 08:00:00",1138054,0.221,0.248,2.0921308,1.078,72,52,8.1,9.4,5.7,1.3457,14.2,16.8,12.0,14.7,,22,14.9,14.35,0.000,,58,0.894,1.654,0.000,15.0,18.6,374,389.382,8,0
"2021-09-04 09:00:00",1138054,0.354,0.390,2.6610789,1.098,56,34,7.7,9.8,3.6,1.9658,18.7,21.3,16.5,20.3,,42,19.5,14.22,0.000,,93,0.536,1.386,0.000,15.6,18.3,546,389.382,8,0
"2021-09-04 10:00:00",1138054,0.486,0.535,3.0566154,0.977,44,26,6.3,9.2,2.3,2.5505,22.3,23.5,20.7,25.4,,25,22.2,13.68,0.000,,160,0.492,2.101,0.000,16.8,18.1,708,389.636,8,0
